id,date,user,pc,activity
{O2M9-J6PN74IY-2350PLTS},01-04-2010 18:59,LGT0942,PC-4205,Logoff
{R1A3-Y6VW34TX-1086HFSW},01-04-2010 08:45,DGS0943,PC-5713,Logon
{Q0M3-W9QJ10RK-0515ZVVO},01-04-2010 17:38,DGS0943,PC-5713,Logoff
{E8E4-V9XZ52ZL-1965PUXR},01-04-2010 08:08,SUM0944,PC-8901,Logon
{Q4P0-B5JS47RU-3738MSOY},01-04-2010 17:01,SUM0944,PC-8901,Logoff
{L0A8-O9OY21EL-0716XFBD},01-04-2010 07:55,ALP0945,PC-7960,Logon
{S0O7-Q9CB39OB-1879FIGJ},01-04-2010 18:05,ALP0945,PC-7960,Logoff
{Y5K3-R9IT73TD-9054WOEB},01-04-2010 07:20,XHW0946,PC-2747,Logon
{R2L0-E9SZ09LO-7956EMJN},01-04-2010 08:11,XHW0946,PC-7924,Logon
{U4G8-E1HW29ZA-0997PSDJ},01-04-2010 08:53,XHW0946,PC-7924,Logoff
{X2F5-F8SO48EA-9768CNLU},01-04-2010 12:28,XHW0946,PC-2747,Logon
{Y9S6-K5HV48MO-2566GAST},01-04-2010 15:35,XHW0946,PC-2747,Logoff
{B9C7-V3FP49NX-1973OMGI},01-04-2010 08:09,SRM0947,PC-7054,Logon
{I1R1-E1PL44OU-8539KEYL},01-04-2010 18:45,SRM0947,PC-7054,Logoff
{Q0Z4-P8UX45WK-4446SHFJ},01-04-2010 07:14,RBP0948,PC-1711,Logon
{M3H7-N2ZV84KK-3028QSVE},01-04-2010 15:11,RBP0948,PC-1711,Logoff
{L1R3-O9ES47BV-8344FKCZ},01-04-2010 08:40,DMC0949,PC-3945,Logon
{N0T6-I4DO37YH-7899LDEE},01-04-2010 17:38,DMC0949,PC-3945,Logoff
{M3G3-O4YY05KX-9229VDTQ},01-04-2010 08:51,AEB0950,PC-9011,Logon
{Z7U4-X5KQ80UZ-0500GYNV},01-04-2010 11:21,AEB0950,PC-3124,Logon
{K0O5-D6AU12SJ-1078JQIJ},01-04-2010 11:53,AEB0950,PC-3124,Logoff
{G9U7-A4YP45NV-8347PKUT},01-04-2010 18:10,AEB0950,PC-9011,Logoff
{V8A7-K2QC72MG-9293KLHK},01-04-2010 08:04,OWM0951,PC-9102,Logon
{Q1K4-V1EC56EK-2099VHOW},01-04-2010 18:12,OWM0951,PC-9102,Logoff
{U6U1-O0TD58DL-7865EGVM},01-04-2010 08:47,HXD0952,PC-8949,Logon
{F8X2-U0LF88BS-0395UVSQ},01-04-2010 13:50,HXD0952,PC-8949,Logon
{P9M4-G4AH23EH-3795MSZS},01-04-2010 19:35,HXD0952,PC-8949,Logoff
{I7R7-R8ET75SM-8784RVJL},01-04-2010 08:08,MKA0953,PC-0597,Logon
{G0X2-N5NJ23GL-7166WEXD},01-04-2010 16:16,MKA0953,PC-0597,Logoff
{S8Z8-E5ID74RK-7764XREQ},01-04-2010 08:30,RPL0954,PC-1254,Logon
{Q5T8-E1HJ61ES-1117SEUC},01-04-2010 18:38,RPL0954,PC-1254,Logoff
{K8K2-D3QS89EF-6591PBAG},01-04-2010 07:58,GVC0955,PC-9349,Logon
{R9T1-V9WU89AK-0234GYUH},01-04-2010 17:56,GVC0955,PC-9349,Logoff
{A8G4-O7AD19MB-2156FAJP},01-04-2010 07:48,HKS0956,PC-6018,Logon
{M6C8-F4SZ47SA-0064KEIM},01-04-2010 14:41,HKS0956,PC-6018,Logoff
{O6N2-Q7OD10OV-7105ODEO},01-04-2010 08:17,FBS0957,PC-1837,Logon
{T9W2-Y4ZA28TE-7613YJYS},01-04-2010 19:04,FBS0957,PC-1837,Logoff
{K6U0-A6LJ51XA-1266ANTL},01-04-2010 08:04,DWC0958,PC-3987,Logon
{Q2O7-O2DD07XU-9079DWFU},01-04-2010 17:10,DWC0958,PC-3987,Logoff
{U3C4-W9VI07QW-5741IJOU},01-04-2010 08:51,HAP0959,PC-6945,Logon
{Q0U3-C5NV06QW-6627UJJZ},01-04-2010 13:54,HAP0959,PC-6945,Logon
{Z7J3-N3OL91DX-0634GBOD},01-04-2010 17:49,HAP0959,PC-6945,Logoff
{I8L2-F4UO91QS-3181RBSR},01-04-2010 07:59,SBB0960,PC-3971,Logon
{Q7T7-K8ML67AU-5382LVDO},01-04-2010 17:54,SBB0960,PC-3971,Logoff
{J2E3-X7TP80HK-0772TCJW},01-04-2010 07:04,IGC0961,PC-9691,Logon
{S4F8-U0LI91ZJ-4360NLMG},01-04-2010 15:12,IGC0961,PC-9691,Logoff
{O2I9-V7VD06ZK-1145LNFT},01-04-2010 08:59,AOK0962,PC-2124,Logon
{U9Q4-K6SF58DO-2048JQEO},01-04-2010 14:05,AOK0962,PC-2124,Logon
{C0V0-N5AB17OM-5405STVG},01-04-2010 18:04,AOK0962,PC-2124,Logoff
{Z8X6-O5QY09KF-4691TEWA},01-05-2010 01:02,AOK0962,PC-2124,Logon
{I5K7-D3TV86UK-3431IHVC},01-05-2010 05:05,AOK0962,PC-2124,Logoff
{T3L8-F2RB76CO-5136FLUR},01-04-2010 07:15,MES0963,PC-7459,Logon
{C2X4-W1CZ47JN-4346JSLD},01-04-2010 10:51,MES0963,PC-7459,Logon
{V8V4-Q1DF69CN-1317TXJY},01-04-2010 16:31,MES0963,PC-7459,Logoff
{C2Z5-V9KG64UX-9848ALQC},01-04-2010 08:39,QLB0964,PC-6921,Logon
{W7O7-D0QF17FF-3297IFRT},01-04-2010 18:36,QLB0964,PC-6921,Logoff
{D1A8-C5VN52ER-8474TODD},01-04-2010 07:20,CCS0965,PC-1396,Logon
{O8A7-K6NX14ZV-2790GCCK},01-04-2010 15:20,CCS0965,PC-1396,Logoff
{T5E8-T8AM89LU-3573PGLO},01-04-2010 07:39,FDM0966,PC-6221,Logon
{O5Z7-R3ER79ZE-3322PDAQ},01-04-2010 18:55,FDM0966,PC-6221,Logoff
{P5O3-E8VE80JE-6982GLLX},01-04-2010 07:35,LMR0967,PC-7226,Logon
{M5X2-O4ZC66VH-7726MFZH},01-04-2010 15:44,LMR0967,PC-7226,Logoff
{F4D3-Y9CI11ZD-6891RLNL},01-04-2010 07:28,MIC0968,PC-7916,Logon
{G1C4-T7TN22WE-1555WRSS},01-04-2010 16:28,MIC0968,PC-7916,Logoff
{U0R1-X9SZ95DC-0182JJNN},01-04-2010 07:46,EHC0969,PC-5824,Logon
{W4I6-J6YY70OA-6370PDJP},01-04-2010 17:47,EHC0969,PC-5824,Logoff
{E7X7-Q3IT63ET-1385MRMS},01-04-2010 08:06,PRP0970,PC-3523,Logon
{A5E2-X9GB64FH-2051PWJI},01-04-2010 13:50,PRP0970,PC-3523,Logon
{M0V3-U7IA68UN-0448QSOG},01-04-2010 18:08,PRP0970,PC-3523,Logoff
{S8B5-I1NT74MT-5101ARQO},01-04-2010 06:54,LJE0971,PC-2648,Logon
{B8X8-Q4MM71DM-5459KPZT},01-04-2010 10:41,LJE0971,PC-2648,Logon
{A6W5-O8LF96VN-0902LCSP},01-04-2010 17:46,LJE0971,PC-2648,Logoff
{X0W8-P5JF83YH-8876YLJU},01-04-2010 07:46,BHL0972,PC-5212,Logon
{T4M5-G1RB97GS-6565AARX},01-04-2010 16:56,BHL0972,PC-5212,Logoff
{K5N9-K0BD29MI-6609XRCS},01-04-2010 07:42,RMF0973,PC-5582,Logon
{Z5M0-P6LC88RN-2296KLLC},01-04-2010 17:32,RMF0973,PC-5582,Logoff
{J3G0-C7SQ76TA-9367FJQP},01-04-2010 07:26,BLC0974,PC-7990,Logon
{K9P4-E2WM38VN-8534VUNV},01-04-2010 11:42,BLC0974,PC-7990,Logon
{G9D9-I0IH56CF-8502KDTD},01-04-2010 17:22,BLC0974,PC-7990,Logoff
{Y4Y4-E1YR50WJ-1948RPIM},01-04-2010 08:55,JTA0975,PC-4759,Logon
{D2R3-F6MQ48CG-4956VMNP},01-04-2010 12:36,JTA0975,PC-4956,Logon
{L9Y4-J2UC39HF-4499SHED},01-04-2010 12:54,JTA0975,PC-4759,Logon
{P0Y8-G0LD35QY-0706LGZK},01-04-2010 13:03,JTA0975,PC-4956,Logoff
{J2G9-S5MT30DN-9313JHGS},01-04-2010 16:48,JTA0975,PC-4759,Logoff
{N3Q7-K4ZE48MJ-2192RILR},01-04-2010 07:30,LFE0976,PC-3797,Logon
{O3V4-Y9XL51TA-0218UCUI},01-04-2010 19:39,LFE0976,PC-3797,Logoff
{L1D8-P3AR48BW-4979ZKYX},01-04-2010 07:43,CMK0977,PC-2905,Logon
{R1I0-Q3PQ61XB-1033GWUG},01-04-2010 16:34,CMK0977,PC-2905,Logoff
{P5M6-C1PF40WT-4390SAFG},01-04-2010 08:02,ECT0978,PC-4601,Logon
{L2K9-T2YJ02RQ-4445MOBR},01-04-2010 18:22,ECT0978,PC-4601,Logoff
{Y0I8-S5FY82DZ-3295GGJC},01-04-2010 07:24,BKM0979,PC-9060,Logon
{C6G3-X0FK90ZY-9788VUKW},01-04-2010 15:41,BKM0979,PC-9060,Logoff
{N5T2-G8QC09IX-4961WRGT},01-04-2010 08:05,RFP0980,PC-9146,Logon
{Z7M3-B0XA15QL-9719KPNY},01-04-2010 16:04,RFP0980,PC-9146,Logoff
{J8U1-P1XQ34QX-3382GBSO},01-04-2010 07:33,SRO0981,PC-4841,Logon
{Y4H1-T8VD47WY-7452ETIB},01-04-2010 16:23,SRO0981,PC-4841,Logoff
{E0C0-I0HR71VB-0388GXWO},01-04-2010 09:24,TTB0982,PC-9985,Logon
{J5S8-X8WM71WI-0479WRKW},01-04-2010 19:37,TTB0982,PC-9985,Logoff
{N9W5-Z7CA10UC-9125JAPT},01-04-2010 08:30,GCP0983,PC-2642,Logon
{V7N6-C9FW15YE-9603POOX},01-04-2010 15:41,GCP0983,PC-2642,Logoff
{T4B7-W6NB59DM-7934PVVG},01-04-2010 06:49,PKD0984,PC-7836,Logon
{X2F5-R6XR39ZN-2271WDTW},01-04-2010 16:47,PKD0984,PC-7836,Logoff
{J6E1-C4NG90SM-7660HXZZ},01-04-2010 08:34,CRS0985,PC-2949,Logon
{Q3J5-G0UA08DY-9621NZYI},01-04-2010 16:44,CRS0985,PC-2949,Logoff
{A8A6-H7YZ94OD-7578ROKM},01-04-2010 08:24,AFM0986,PC-8503,Logon
{A9F4-B9BC82FC-1715ZIJK},01-04-2010 17:24,AFM0986,PC-8503,Logoff
{X2V5-Y4ZE30HM-9992DLMU},01-04-2010 08:50,NMV0987,PC-6300,Logon
{N2K0-U1TR09TO-9300KDTH},01-04-2010 15:44,NMV0987,PC-2998,Logon
{B9W1-F3DW50PS-8794WKSZ},01-04-2010 16:10,NMV0987,PC-2998,Logoff
{O1X0-O6XR96EX-9918RPLU},01-04-2010 18:10,NMV0987,PC-6300,Logoff
{U0C3-R8WX72MZ-5122AKDX},01-04-2010 07:33,MGF0988,PC-4480,Logon
{E0Q9-Z0AA45XP-7338QFTA},01-04-2010 17:50,MGF0988,PC-4480,Logoff
{S2P5-E2JY65DQ-6692WRKF},01-04-2010 07:22,BTB0989,PC-7666,Logon
{L5M0-Y3AA26TK-1985CAQN},01-04-2010 12:28,BTB0989,PC-7666,Logon
{J7M2-S5DS25FD-3120SDBG},01-04-2010 17:24,BTB0989,PC-7666,Logoff
{T5Q1-J1XN02ZZ-7461GZHY},01-04-2010 08:10,CAP0990,PC-6459,Logon
{O1F1-V9NP65HA-5104ILBG},01-04-2010 20:16,CAP0990,PC-6459,Logoff
{X5M6-Y9RZ49IF-1338BIJD},01-04-2010 07:42,CTT0991,PC-6291,Logon
{J4E1-L2VV18WZ-4224IGQU},01-04-2010 12:30,CTT0991,PC-6291,Logon
{U3U5-E7YS14HI-5644ZRCV},01-04-2010 16:21,CTT0991,PC-6291,Logoff
{O9X9-D4CK54AF-9882UBQG},01-04-2010 09:03,HJS0992,PC-3162,Logon
{W3J8-W4MO67EN-8984PRDH},01-04-2010 13:16,HJS0992,PC-3162,Logon
{V8Z6-J1RJ62QJ-9348EOGW},01-04-2010 19:07,HJS0992,PC-3162,Logoff
{B4H8-G7VB31DZ-3451NLUS},01-04-2010 08:14,BED0993,PC-9411,Logon
{Q8F8-K5LL96BS-7713QCUK},01-04-2010 19:10,BED0993,PC-9411,Logoff
{D7B5-B7AH87PD-0373GHUI},01-04-2010 07:32,AMP0994,PC-8050,Logon
{F6C4-E0NH22WA-4885YSEA},01-04-2010 15:43,AMP0994,PC-8050,Logoff
{P5D6-N2YT45NM-9583FDNJ},01-04-2010 09:10,ONS0995,PC-3585,Logon
{W2A5-C7KS70GV-2043ISJB},01-04-2010 14:18,ONS0995,PC-3585,Logon
{H6D9-Y3XR11VT-0218KFSS},01-04-2010 21:13,ONS0995,PC-3585,Logoff
{Q0G9-Z5IL22BR-2404SAAH},01-04-2010 07:23,JJG0996,PC-4348,Logon
{L6Q8-Q9DV07XB-2781CAAR},01-04-2010 16:40,JJG0996,PC-4348,Logoff
{V9Z2-I4MZ99OU-6531PKFV},01-04-2010 07:54,LDW0997,PC-3256,Logon
{C0M7-H7RZ21UI-5642BEMD},01-04-2010 17:59,LDW0997,PC-3256,Logoff
{G3F1-X5GT40YS-5137TCXW},01-04-2010 08:55,DCG0998,PC-0210,Logon
{P8M5-D5SK91FY-5999URIG},01-04-2010 12:45,DCG0998,PC-0210,Logon
{H3N8-A0SZ59ZQ-0514KJNV},01-04-2010 16:33,DCG0998,PC-0210,Logoff
{L5C2-L9YE42DS-0123MJBD},01-04-2010 07:59,KLC0999,PC-2454,Logon
{U1B1-C5RT03LW-0393GZIG},01-04-2010 11:50,KLC0999,PC-2454,Logon
{Y7C8-Q5WB02IS-7154CTVE},01-04-2010 17:07,KLC0999,PC-2454,Logoff
{D8Y5-G3CK85UO-2139ZYPW},01-04-2010 08:06,MBE1000,PC-8078,Logon
{P9W4-P8YQ96WL-7432MVPX},01-04-2010 17:07,MBE1000,PC-8078,Logoff
{B9Z4-W3XO72WS-3999AUMY},01-05-2010 08:53,DBT0001,PC-8395,Logon
{C0K5-W4AO17DZ-0859TNGA},01-05-2010 14:23,DBT0001,PC-8395,Logon
{W2Y9-F1QF47EX-7384EDXR},01-05-2010 16:07,DBT0001,PC-8395,Logoff
{C5R7-B7LX45ES-0404OAAU},01-05-2010 08:00,ERC0002,PC-9893,Logon
{A8I2-Y2EY69RW-3390JXHZ},01-05-2010 18:02,ERC0002,PC-9893,Logoff
{S1K3-J7HL78SQ-1832KZCI},01-05-2010 09:39,CPW0003,PC-5362,Logon
{Z2M0-B4AO12ZC-5211FXYD},01-05-2010 17:37,CPW0003,PC-5362,Logoff
{N3X4-L9PC20AV-7712HTBV},01-05-2010 07:56,ORW0004,PC-9347,Logon
{L9W9-D9KY20IH-0533BWQX},01-05-2010 16:59,ORW0004,PC-9347,Logoff
{Q9E2-E6MA37IZ-3337ABOR},01-05-2010 07:38,XDB0005,PC-7966,Logon
{X9A9-O4WO32SV-2999MZMB},01-05-2010 16:58,XDB0005,PC-7966,Logoff
{L0Z7-P6GS45GI-5035NWRE},01-05-2010 09:22,FEA0006,PC-7090,Logon
{X1E4-I4TA22EK-9805JCHM},01-05-2010 12:52,FEA0006,PC-7090,Logon
{M4W3-F5EW62PE-6364LHZP},01-05-2010 16:10,FEA0006,PC-7090,Logoff
{C2H8-W3XI85YX-3287MQOO},01-05-2010 08:24,MLP0007,PC-3749,Logon
{T0K2-E4MD07NZ-9152UAEW},01-05-2010 19:12,MLP0007,PC-3749,Logoff
{R8K1-G6RY65VH-3083HDTE},01-05-2010 07:57,MID0008,PC-1609,Logon
{F5T0-H2TC49TM-3744XTZX},01-05-2010 15:49,MID0008,PC-1609,Logoff
{N2W9-G6AD46VU-5829XCAI},01-05-2010 06:58,DDC0009,PC-5590,Logon
{W9P4-R7RP70AH-9756JYTL},01-05-2010 11:21,DDC0009,PC-5590,Logon
{I6W2-I0GT55QO-3412GVOZ},01-05-2010 15:42,DDC0009,PC-5590,Logoff
{W8K8-U1LA30JV-5178YMUC},01-05-2010 07:34,EPG0010,PC-9656,Logon
{F4Z6-S1SD48JT-2946UFZO},01-05-2010 17:46,EPG0010,PC-9656,Logoff
{L1L8-I6PM73QO-6817WFYC},01-05-2010 07:59,DJW0011,PC-0263,Logon
{D6A1-P4NU07TZ-8051FQGZ},01-05-2010 12:40,DJW0011,PC-0263,Logon
{P6Y2-U7HX71KG-2774HRUW},01-05-2010 19:00,DJW0011,PC-0263,Logoff
{B4W9-S4CI62AS-1525YZGI},01-05-2010 08:38,THH0012,PC-5244,Logon
{U6J7-O2XS78TN-5039MOOW},01-05-2010 14:30,THH0012,PC-5244,Logon
{H2L7-S0UV28YL-1463FCSZ},01-05-2010 16:36,THH0012,PC-5244,Logoff
{E4G5-E7DI73WC-4777GYND},01-05-2010 07:32,ACK0013,PC-0206,Logon
{N5G8-I1VQ41AK-8786ZARG},01-05-2010 16:21,ACK0013,PC-0206,Logoff
{J8Z5-W9PL38UV-2359WZDS},01-05-2010 07:47,CES0014,PC-2611,Logon
{Q2J2-K6QK02RB-5848VNOB},01-05-2010 17:39,CES0014,PC-2611,Logoff
{V9D8-W4ST44IX-4837LENR},01-05-2010 07:18,GDM0015,PC-5640,Logon
{F9L5-Z3OT92GR-4774NMHS},01-05-2010 12:11,GDM0015,PC-5640,Logon
{O4P6-E6MZ02SS-3790WGBY},01-05-2010 18:25,GDM0015,PC-5640,Logoff
{Z2T9-M7EW85QF-4597CKUJ},01-05-2010 08:51,HNR0016,PC-1015,Logon
{P7X5-I2CN64HV-3896EBJB},01-05-2010 14:46,HNR0016,PC-1015,Logon
{L0L3-A3OA67ED-6806JSLQ},01-05-2010 17:01,HNR0016,PC-1015,Logoff
{S6W3-D0TF53AJ-4055LTHY},01-05-2010 07:56,AAW0017,PC-1437,Logon
{R1D8-J7EA07PT-7428UCAA},01-05-2010 16:46,AAW0017,PC-1437,Logoff
{L9N3-B4JD90PL-5926TNNN},01-05-2010 08:45,BBL0018,PC-1960,Logon
{A1P3-A9BJ19DB-6627XBOV},01-05-2010 12:56,BBL0018,PC-1960,Logon
{G4F4-W1HM14HN-3122AAJK},01-05-2010 17:31,BBL0018,PC-1960,Logoff
{Y5H5-Z9GD96AY-4514UQRR},01-05-2010 06:42,GJC0019,PC-0199,Logon
{W5R5-C6YL63QT-6651TORH},01-05-2010 13:41,GJC0019,PC-0199,Logoff
{E3N1-W7KY93BQ-3782ZWGK},01-05-2010 07:53,JJD0020,PC-8338,Logon
{O2V9-X7KX56GB-7540HFBT},01-05-2010 18:39,JJD0020,PC-8338,Logoff
{S0J3-B8AA51VD-9886GYZW},01-05-2010 06:51,DCW0021,PC-3621,Logon
{A6J9-H0VF87GX-5163FVYY},01-05-2010 15:35,DCW0021,PC-3621,Logoff
{O0C8-E2GS20ZS-6343HNRI},01-05-2010 07:50,AMJ0022,PC-8828,Logon
{K9V4-L8WX25XR-5984GAKQ},01-05-2010 16:54,AMJ0022,PC-8828,Logoff
{K6V3-V6SH13UX-4096RGSO},01-05-2010 08:38,RCC0023,PC-5889,Logon
{X4P7-C6HX31TF-4121IGWL},01-05-2010 18:30,RCC0023,PC-5889,Logoff
{A2P5-N9IC88CU-9502VWMV},01-05-2010 07:58,MRW0024,PC-3592,Logon
{D9G6-S3IY33KZ-2457OKEA},01-05-2010 16:05,MRW0024,PC-3592,Logoff
{B5O0-T4YP07IA-9830SLGK},01-05-2010 09:28,KRB0025,PC-8151,Logon
{O1J0-H6PR75DO-3141AZGZ},01-05-2010 13:21,KRB0025,PC-8151,Logon
{A6H4-C2SB15YY-3076HLJH},01-05-2010 20:16,KRB0025,PC-8151,Logoff
{B6U8-K3EO82ZB-2526ZHYM},01-05-2010 06:17,EBP0026,PC-0410,Logon
{E2H1-O3CE27HL-6579BCUZ},01-05-2010 14:16,EBP0026,PC-0410,Logoff
{D4N6-S9NO26RB-8657YOIA},01-05-2010 07:38,AVH0027,PC-4433,Logon
{M6Y3-U1OA86CR-5640DLCO},01-05-2010 16:30,AVH0027,PC-4433,Logoff
{O3F6-D5KM98EG-5158DARY},01-05-2010 07:57,SBG0028,PC-9601,Logon
{Y8B1-M4QE88CY-4018QLZY},01-05-2010 16:35,SBG0028,PC-9601,Logoff
{X6A5-W4PY77VA-4979EXVD},01-05-2010 09:06,MDH0029,PC-3167,Logon
{O8P7-I2LQ68EU-7653LALN},01-05-2010 19:20,MDH0029,PC-3167,Logoff
{Z1J5-E4RU91UU-3399QJCE},01-05-2010 07:51,LIV0030,PC-9350,Logon
{K9U4-Q8KQ24GD-2306NMLP},01-05-2010 19:06,LIV0030,PC-9350,Logoff
{Y4Y9-Z7EV80MH-8822WHLI},01-05-2010 08:52,AMP0031,PC-4636,Logon
{R2M3-D3HD78OI-4736BXJZ},01-05-2010 14:40,AMP0031,PC-4636,Logon
{Q8Z4-F7BW19RO-8703KLXW},01-05-2010 16:38,AMP0031,PC-4636,Logoff
{Z1Q3-Y0HG97JG-4816KQHG},01-05-2010 07:52,VJR0032,PC-7697,Logon
{X6A5-B4TO32HU-2480YLEG},01-05-2010 18:12,VJR0032,PC-7697,Logoff
{T5W5-S7BP79DL-7836HUJW},01-05-2010 08:53,HBN0033,PC-4829,Logon
{H1I7-M5GY58YM-9009XAYX},01-05-2010 13:24,HBN0033,PC-4829,Logon
{A0X2-S2QR39RF-1135NFWW},01-05-2010 15:30,HBN0033,PC-4829,Logoff
{J3S8-Z3GZ21AC-9915WEAK},01-05-2010 08:25,JMH0034,PC-6866,Logon
{S0E4-J6QH68ER-3170CPXZ},01-05-2010 19:35,JMH0034,PC-6866,Logoff
{C3Q5-B4RG20ID-3262AMQM},01-05-2010 08:58,GOB0035,PC-6715,Logon
{Q0N6-Y8ZK22WS-6786FWMH},01-05-2010 13:50,GOB0035,PC-6715,Logon
{S7U1-U1RU90OA-0332RIKS},01-05-2010 18:03,GOB0035,PC-6715,Logoff
{P9F6-C9BG76XP-7996IUOJ},01-05-2010 08:46,KMH0036,PC-6695,Logon
{O0T9-N9KS81FH-9188QYFM},01-05-2010 17:31,KMH0036,PC-6695,Logoff
{A5E0-O7JK17NV-3409QTDP},01-05-2010 06:37,YIS0037,PC-7840,Logon
{P3R2-E4OV33MG-8256WHVI},01-05-2010 16:39,YIS0037,PC-7840,Logoff
{I2K3-W9WW18ND-1107ZLZJ},01-05-2010 07:55,AMD0038,PC-3812,Logon
{S7D2-H1CR74LV-5143GXDI},01-05-2010 15:36,AMD0038,PC-3812,Logoff
{B4I6-U3US57FP-1084VJHC},01-05-2010 07:55,KIH0039,PC-0388,Logon
{C6S0-D8AY07ZP-2464LODM},01-05-2010 19:14,KIH0039,PC-0388,Logoff
{C9X5-O4GF43LL-8938NBHX},01-05-2010 08:06,JAO0040,PC-5448,Logon
{O2S0-L8DC40UN-5991OXGJ},01-05-2010 17:22,JAO0040,PC-5448,Logoff
{R1Z2-M4VB18KR-9422RNDC},01-05-2010 06:46,JLH0041,PC-5579,Logon
{B5U3-F4PA94TH-2733MDMA},01-05-2010 12:06,JLH0041,PC-5579,Logon
{M8Z5-L7BU43VV-1675XLGP},01-05-2010 16:02,JLH0041,PC-5579,Logoff
{L7O2-Y9CT76MO-7302SBJG},01-05-2010 07:35,KJL0042,PC-3147,Logon
{W8U9-Q4RV84GM-2606EOMJ},01-05-2010 17:42,KJL0042,PC-3147,Logoff
{Z2I0-C7DV77UF-5127CZQE},01-05-2010 07:54,SCW0043,PC-9904,Logon
{F0L8-R4RM43ZV-1715DNHH},01-05-2010 15:59,SCW0043,PC-9904,Logoff
{K5W9-P5TG13JY-9915JZBC},01-05-2010 06:48,MHV0044,PC-9452,Logon
{U3A6-D5IL67SW-7710UIWY},01-05-2010 10:33,MHV0044,PC-9452,Logon
{A5E0-M3IF70LT-7683ZMTW},01-05-2010 17:48,MHV0044,PC-9452,Logoff
{C3R7-E4SY75AD-5036YBXV},01-05-2010 08:02,KCM0045,PC-1783,Logon
{L0Q6-E0YD41ZQ-1962YWID},01-05-2010 16:07,KCM0045,PC-1783,Logoff
{G1P5-N1TW93UG-7933RFJC},01-05-2010 08:11,KLC0046,PC-2198,Logon
{D5B1-L1ME68AS-9575CAAZ},01-05-2010 16:52,KLC0046,PC-2198,Logoff
{D7X6-K1OG97QW-5512BBII},01-05-2010 07:05,XJH0047,PC-1519,Logon
{O7X3-C7SK40BO-7274ADTG},01-05-2010 12:50,XJH0047,PC-1519,Logon
{Y7A4-J5UT53OM-9856GFPB},01-05-2010 17:13,XJH0047,PC-1519,Logoff
{U2R9-Q1EA83XU-7639PBQX},01-05-2010 06:51,NSP0048,PC-6053,Logon
{U6M7-X9TE58XZ-5026QVDR},01-05-2010 10:43,NSP0048,PC-6053,Logon
{E7N8-Y5VT41VG-1482XTKC},01-05-2010 17:10,NSP0048,PC-6053,Logoff
{K6N2-Z3KR10EF-8120FFNE},01-05-2010 08:38,TCA0049,PC-4655,Logon
{Z9K0-H0LI79QV-0547ECGW},01-05-2010 19:24,TCA0049,PC-4655,Logoff
{N5V2-B9OY77GS-8988MUTZ},01-05-2010 07:15,ESM0050,PC-5314,Logon
{R9Z0-S0EX49IL-4708VHVF},01-05-2010 11:17,ESM0050,PC-5314,Logon
{A6S2-X9RL74QS-0747PBFU},01-05-2010 16:24,ESM0050,PC-5314,Logoff
{Z3R4-Y6DD38UX-9443VMUD},01-05-2010 08:14,DJK0051,PC-9268,Logon
{R2A3-E5KI94LS-0413SNZN},01-05-2010 18:01,DJK0051,PC-9268,Logoff
{I7X9-V7VF13VZ-1849UILZ},01-05-2010 08:23,GFL0052,PC-9514,Logon
{N3N8-Q6WV91BD-9228QRFJ},01-05-2010 16:15,GFL0052,PC-9514,Logoff
{N6V4-F4BK51XZ-0303USCI},01-05-2010 08:15,GKJ0053,PC-4607,Logon
{L4X5-D9QX22KY-5843NIVR},01-05-2010 19:03,GKJ0053,PC-4607,Logoff
{D6A8-Q4YX76SN-4587WRHH},01-05-2010 07:10,XDB0054,PC-5634,Logon
{P1D0-X8DO46WO-6925ZZDK},01-05-2010 12:51,XDB0054,PC-5634,Logon
{C6R5-C8SM60KU-0001FRKX},01-05-2010 16:04,XDB0054,PC-5634,Logoff
{V7Z1-D5PY26OO-2770MRIS},01-05-2010 09:27,MTZ0055,PC-5540,Logon
{A4Y6-A3ZB14XJ-7276VQQO},01-05-2010 18:12,MTZ0055,PC-5540,Logoff
{N1N1-J5AI86SL-0010BLTV},01-05-2010 09:04,BCG0056,PC-3782,Logon
{I3D4-D6UQ03TX-1439TOQD},01-05-2010 14:23,BCG0056,PC-3782,Logon
{J0S4-R4ST41PR-3798YKQN},01-05-2010 18:58,BCG0056,PC-3782,Logoff
{N4C6-Y3XG35KJ-8318YQPJ},01-05-2010 07:14,NHP0057,PC-2581,Logon
{G8J2-L6UV82AE-8344JZXC},01-05-2010 14:47,NHP0057,PC-2581,Logoff
{I8X3-B3DK23JF-2100GYCR},01-05-2010 06:45,DKP0058,PC-8061,Logon
{S5W2-Y4IP30SJ-4555KFBD},01-05-2010 11:02,DKP0058,PC-8061,Logon
{I8U3-J5JT17CH-7881LOUR},01-05-2010 14:57,DKP0058,PC-8061,Logoff
{D1K4-L3JD08GA-5120JYIC},01-05-2010 07:35,AAL0059,PC-2967,Logon
{J2T1-T3PX21UZ-4206GZRT},01-05-2010 16:43,AAL0059,PC-2967,Logoff
{A5D8-M6OO92NZ-6142JMZE},01-05-2010 07:34,JAW0060,PC-3289,Logon
{E1N9-V6JE80VO-7472GRDU},01-05-2010 17:41,JAW0060,PC-3289,Logoff
{L8G0-V6IY14QA-7531ZCJQ},01-05-2010 09:00,HSR0061,PC-1916,Logon
{K7I8-N4KX20FT-6596GDVQ},01-05-2010 14:22,HSR0061,PC-1916,Logon
